ID,Name,Address,Type,PreferredGoods
DK2960488639,Print Fødevare,"Skovvej 90, 8900 Randers",Company,"paper, luxury"
DK7695269902,Line Signe Svendsen,"Dalvej 66, 4300 Holbæk",Individual,No preference
DK6984296009,Ida Christensen,"Østergade 25, 4000 Roskilde",Individual,No preference
DK5100282913,Niels Svendsen,"Bredgade 37, 6000 Kolding",Individual,No preference
DK3671638169,Karen Mathilde Bjerregaard,"Vibevej 4, 8200 Aarhus N",Individual,No preference
DK7648059419,Bronze Game,"Rosenvej 47, 7800 Skive",Company,"stationery, toys, clothing"
DK8252816758,Elegant Holding,"Storegade 5, 4700 Næstved",Company,luxury
DK5375461598,Athletic Safe Drikke,"Havnevej 65, 3520 Farum",Company,"produce, sports"
DK2994012789,Mathias Sofie Winther,"Klostervej 23, 2820 Gentofte",Individual,No preference
DK1127498560,Peter Mortensen,"Platanvej 76, 8000 Aarhus C",Individual,No preference
DK4277561834,Material Rådgivning,"Adelgade 137, 8000 Aarhus C",Company,raw_materials
DK3612617557,Substance Smart Sophisticated Group,"Brogade 7, 2635 Ishøj",Company,"luxury, chemicals"
DK8907752604,Vest Nice School ApS,"Lindevej 1, 3660 Stenløse",Company,"electronics, paper, stationery"
DK9031016497,Lasse Kristiansen,"Adelgade 85, 3460 Birkerød",Individual,No preference
DK4550057836,Lene Knudsen,"Dronningensgade 76, 4300 Holbæk",Individual,No preference
DK4347848051,Lene Marie Pedersen,"Lillegade 116, 3500 Værløse",Individual,No preference
DK6375678453,Christina Pia Dahl,"Kløvervej 82, 9000 Aalborg",Individual,No preference
DK1026224160,Home Engros Holding,"Tjørnevej 102, 9000 Aalborg",Company,furniture
DK4993808565,Blå Fashion Engros,"Skovvej 24, 4700 Næstved",Company,"furniture, clothing, beverages"
DK9805620900,Skandinavisk Premium Drikke K/S,"Åvej 44, 8700 Horsens",Company,"medical_equipment, stationery, medical"
DK9941564880,Dansk Elegant Fragt,"Tjørnevej 140, 8700 Horsens",Company,"luxury, sports, medical"
DK8051867440,Sara Kristensen,"Lindevej 28, 4700 Næstved",Individual,No preference
DK4505619917,Jesper Petersen,"Lavgade 75, 7000 Fredericia",Individual,No preference
DK2143226860,Lars Kristine Østergaard,"Stationsvej 44, 3600 Frederikssund",Individual,No preference
DK4482238042,Residence House Teknologi P/S,"Lupinvej 5, 6400 Sønderborg",Company,"household, raw_materials, beverages"
DK7174228135,Simon Sofie Jacobsen,"Lavgade 61, 4200 Slagelse",Individual,No preference
DK9597198563,Sølv Delicacy,"Industrivej 95, 9900 Frederikshavn",Company,"paper, electronics, food"
DK9728518176,Simon Marie Petersen,"Brogade 106, 7500 Holstebro",Individual,No preference
DK2517154949,Emil Mathilde Thomsen,"Poppelvej 7, 4300 Holbæk",Individual,No preference
DK9050684898,Niels Madsen,"Brogade 52, 2650 Hvidovre",Individual,No preference
DK5071218314,Dansk Apparatus Fragt,"Tjørnevej 69, 8700 Horsens",Company,"chemicals, medical_equipment"
DK4633987776,Gadget Group,"Lupinvej 45, 2635 Ishøj",Company,electronics
DK8139209752,Culinary ApS,"Havnevej 103, 4100 Ringsted",Company,"food, beverages, medical"
DK5364727160,Nord Therapeutic,"Granvej 23, 2670 Greve",Company,"raw_materials, electronics, medical"
DK8106906538,Syd Produktion Holding,"Søndergade 60, 3400 Hillerød",Company,electronics
DK6028321870,Trine Frederiksen,"Rosenvej 63, 3460 Birkerød",Individual,No preference
DK9123207735,Europæisk Combined Cure,"Storegade 150, 2750 Ballerup",Company,"medical, produce, food"
DK9343730920,Europæisk Natural K/S,"Brogade 5, 6000 Kolding",Company,"luxury, chemicals, produce"
DK4642197907,HealthTech Group,"Højgade 125, 1000 København K",Company,"beverages, medical_equipment"
DK5431267548,Sølv Hyper Tech Holding,"Torvet 100, 4400 Kalundborg",Company,"electronics, sports"
DK1847275937,Living K/S,"Strandvejen 63, 4400 Kalundborg",Company,household
DK6753480867,Henrik Kasper Jensen,"Hasselvej 95, 3600 Frederikssund",Individual,No preference
DK1664847319,Syd Good Natural I/S,"Syrenvej 5, 2750 Ballerup",Company,"raw_materials, paper, food"
DK1799718923,Care Holding,"Lindevej 51, 4200 Slagelse",Company,medical
DK1754603440,Home Mega Living Group,"Ahornvej 85, 1500 København V",Company,household
DK3781375492,Morten Kirsten Mortensen,"Søndermarken 16, 7400 Herning",Individual,No preference
DK8484081728,Maria Schmidt,"Lærkevej 46, 2750 Ballerup",Individual,No preference
DK6885851229,Julie Martin Toft,"Dalvej 32, 3500 Værløse",Individual,No preference
DK6928691380,Kongelig Physical I/S,"Kastanjevej 15, 4300 Holbæk",Company,"electronics, sports"
DK3420721027,Prestige Premium,"Søndergade 98, 2620 Albertslund",Company,luxury
DK8881826467,Rasmus Rasmussen,"Parkvej 73, 4700 Næstved",Individual,No preference
DK5963442336,Helle Jespersen,"Nørregade 108, 2670 Greve",Individual,No preference
DK1589582865,Diagnostic Tekstil ApS,"Lindevej 45, 8200 Aarhus N",Company,medical_equipment
DK2703387567,Hanne Kristensen,"Lindevej 84, 2820 Gentofte",Individual,No preference
DK6687206971,Home Comfort Gruppe,"Birkevej 101, 6100 Haderslev",Company,furniture
DK9995834531,Computing Electro A/S,"Kastanjevej 73, 1000 København K",Company,"raw_materials, luxury, electronics"
DK2094024844,Hvid Glow Bottle,"Hovedgaden 25, 9900 Frederikshavn",Company,"cosmetics, medical_equipment, beverages"
DK7671041685,Culinary IVS,"Bredgade 141, 9000 Aalborg",Company,"food, toys, clothing"
DK2014766981,Toy Koncern,"Jasminvej 21, 1000 København K",Company,toys
DK6795522649,Text Koncern,"Rosenvej 126, 2630 Taastrup",Company,"clothing, paper"
DK5868640848,Hvid Sophisticated Paper,"Industrivej 30, 5700 Svendborg",Company,"luxury, paper"
DK5485387618,Chip ApS,"Skolevej 84, 7400 Herning",Company,"stationery, electronics"
DK1392245997,Flavor Star Basic I/S,"Sct. Annagade 79, 5800 Nyborg",Company,"medical, raw_materials, food"
DK9503597301,Jysk Cultivate,"Stationsvej 51, 9000 Aalborg",Company,"produce, medical"
DK2569238734,Kirsten Nielsen,"Møllevej 136, 2100 København Ø",Individual,No preference
DK5811161965,Nicolai Simonsen,"Vibevej 92, 8600 Silkeborg",Individual,No preference
DK2270079541,Line Christine Knudsen,"Syrenvej 6, 3520 Farum",Individual,No preference
DK4776677517,Produce Green P/S,"Kirkevej 128, 3460 Birkerød",Company,produce
DK4310415016,Hvid Beauty,"Adelgade 93, 3520 Farum",Company,"cosmetics, chemicals"
DK5184564874,Rød Pro Harvest IVS,"Hasselvej 81, 2620 Albertslund",Company,"produce, sports"
DK8184602688,Bronze Diagnostic,"Åvej 72, 2750 Ballerup",Company,medical_equipment
DK1675523330,Sara Kathrine Berg,"Sct. Annagade 37, 8700 Horsens",Individual,No preference
DK9381721143,Write Gruppe,"Søndermarken 104, 3460 Birkerød",Company,"raw_materials, paper"
DK3577385098,Pernille Svendsen,"Lupinvej 71, 9900 Frederikshavn",Individual,No preference
DK4536306171,Fashion Group,"Ahornvej 119, 8000 Aarhus C",Company,"clothing, raw_materials"
DK3127657643,Blå Brew Device,"Ahornvej 76, 5800 Nyborg",Company,"electronics, beverages, household"
DK8243971892,Pernille Villadsen,"Nørremarksvej 78, 1500 København V",Individual,No preference
DK9857430687,BioMed Joint Løsninger A/S,"Bredgade 136, 3600 Frederikssund",Company,"toys, electronics, medical_equipment"
DK5626388820,Bronze MedTech,"Ringvejen 81, 4100 Ringsted",Company,medical_equipment
DK4633257620,Motion Pen A/S,"Søndergade 36, 9800 Hjørring",Company,"sports, furniture, stationery"
DK6384311581,Tina Mortensen,"Lærkevej 63, 4600 Køge",Individual,No preference
DK7472806994,Home Digital,"Søndermarken 41, 2630 Taastrup",Company,"electronics, household"
DK4177137970,Tina Ravn,"Stationsvej 82, 5700 Svendborg",Individual,No preference
DK8737905382,Christian Alexandra Jensen,"Bakkevej 13, 8700 Horsens",Individual,No preference
DK3293560436,Skandinavisk Select Exclusive IVS,"Kirkevej 103, 3520 Farum",Company,"electronics, luxury, clothing"
DK5998943805,Søren Kathrine Lund,"Åvej 15, 7400 Herning",Individual,No preference
DK1149460439,Green Fresh,"Dalvej 87, 6100 Haderslev",Company,"clothing, cosmetics, produce"
DK9340315799,Mads Kristiansen,"Kløvervej 17, 9900 Frederikshavn",Individual,No preference
DK8757570742,Grøn Synthesis Koncern,"Torvet 115, 7800 Skive",Company,"food, chemicals, luxury"
DK6386329670,Signe Lauridsen,"Brogade 42, 8900 Randers",Individual,No preference
DK3030106617,Syd Electro Fødevare Gruppe,"Kongensgade 28, 3460 Birkerød",Company,electronics
DK8723175423,Jacob Amalie Danielsen,"Dalvej 61, 2750 Ballerup",Individual,No preference
DK2756070122,Nord Sport Fragt,"Lærkevej 15, 2635 Ishøj",Company,"toys, clothing, sports"
DK6212809380,Kasper Jens Lauritsen,"Fyrrevej 83, 7000 Fredericia",Individual,No preference
DK6865994703,Jens Ida Larsen,"Lærkevej 130, 7000 Fredericia",Individual,No preference
DK8784566068,Helle Clausen,"Bredgade 96, 3400 Hillerød",Individual,No preference
DK2636953700,Andreas Hans Bech,"Hasselvej 58, 2600 Glostrup",Individual,No preference
DK9916336966,Sheet Quality Document Gruppe,"Jernbanegade 17, 2820 Gentofte",Company,paper
DK2893321208,Synthesis Substance React,"Lindevej 103, 4100 Ringsted",Company,chemicals
DK3848628797,Anna Lundgaard,"Søndergade 122, 7400 Herning",Individual,No preference
DK3744446292,Guld Therapeutic Tekstil,"Kirkevej 109, 4000 Roskilde",Company,medical
DK1795212538,Premium I/S,"Lærkevej 17, 2620 Albertslund",Company,"luxury, beverages"
DK2178816289,Ida Lauridsen,"Åvej 77, 6000 Kolding",Individual,No preference
DK1734307097,Mads Christian Jørgensen,"Skolevej 92, 6700 Esbjerg",Individual,No preference
DK4014119648,Physical Byggeri,"Tulipanvej 105, 2820 Gentofte",Company,sports
DK8257484586,Sølv Refreshment Koncern,"Parkvej 80, 8000 Aarhus C",Company,"paper, beverages, food"
DK2065354117,Medical Creative Apparatus,"Havnevej 68, 8200 Aarhus N",Company,medical_equipment
DK5334769475,Material Athletic Physical,"Nørregade 73, 4800 Nykøbing F",Company,"raw_materials, sports"
DK8369683288,Mads Jørgensen,"Søndermarken 10, 9800 Hjørring",Individual,No preference
DK4906403575,Lone Østergaard,"Møllevej 112, 6700 Esbjerg",Individual,No preference
DK4577122992,Niels Holm,"Fasanvej 71, 2630 Taastrup",Individual,No preference
DK1415802902,Rød Smart Therapeutic,"Åvej 33, 4600 Køge",Company,"food, medical, cosmetics"
DK4970765357,Malene Peter Vestergaard,"Sct. Annagade 4, 2750 Ballerup",Individual,No preference
DK6075471302,Kirsten Berg,"Storegade 72, 8900 Randers",Individual,No preference
DK9639245200,Rød Spedition,"Egevej 69, 5000 Odense C",Company,"cosmetics, produce, chemicals"
DK4557315473,Malene Jespersen,"Dalvej 26, 6100 Haderslev",Individual,No preference
DK6084998783,Thomas Petersen,"Ringvejen 47, 8900 Randers",Individual,No preference
DK8603671758,Gitte Olsen,"Skolevej 59, 5700 Svendborg",Individual,No preference
DK5416031878,Leisure Koncern,"Åvej 119, 3520 Farum",Company,"toys, household, food"
DK7895255573,Harvest Drikke,"Søndergade 148, 8600 Silkeborg",Company,"luxury, paper, produce"
DK3115806625,Guld Hyper Natural,"Søndermarken 63, 9000 Aalborg",Company,"clothing, raw_materials"
DK3896165215,Erik Mathiesen,"Nørremarksvej 106, 7100 Vejle",Individual,No preference
DK5660791413,Jonas Bente Hansen,"Parkvej 112, 4100 Ringsted",Individual,No preference
DK4956362540,Hvid Comfort ApS,"Elmevej 30, 3400 Hillerød",Company,furniture
DK5667503195,Delicacy Food,"Fasanvej 111, 2630 Taastrup",Company,food
DK9462806178,Wear Fashion K/S,"Ahornvej 129, 8600 Silkeborg",Company,"clothing, furniture"
DK2613385303,Fashion Teknologi,"Adelgade 28, 8600 Silkeborg",Company,clothing
DK6464693977,Formula P/S,"Nørregade 54, 3600 Frederikssund",Company,"chemicals, toys, electronics"
DK5736462531,Text P/S,"Kirkevej 130, 1000 København K",Company,"furniture, paper"
DK2183906581,Syd Harvest,"Bakkevej 90, 2600 Glostrup",Company,"furniture, produce, medical"
DK5213417143,Jens Jørgen Hansen,"Lærkevej 138, 7800 Skive",Individual,No preference
DK4473306055,Refreshment Holding,"Fyrrevej 131, 3660 Stenløse",Company,"beverages, chemicals, medical_equipment"
DK9218363978,Physical Exercise Energy IVS,"Lupinvej 18, 3660 Stenløse",Company,sports
DK2178772608,Kirsten Malene Berg,"Bellisvej 139, 4400 Kalundborg",Individual,No preference
DK3980491761,Sjællandsk Raw,"Lupinvej 69, 4700 Næstved",Company,"raw_materials, paper"
DK1225052083,Derma Pure Systemer,"Nørremarksvej 132, 8800 Viborg",Company,"chemicals, cosmetics"
DK9633533290,Jysk Living Holding,"Syrenvej 91, 4400 Kalundborg",Company,furniture
DK2296400037,Anne Bak,"Slotsgade 73, 2620 Albertslund",Individual,No preference
DK1600337712,Syd Better Formula P/S,"Fyrrevej 22, 3460 Birkerød",Company,"chemicals, medical, cosmetics"
DK7820676300,Mads Anne Sørensen,"Østergade 144, 9900 Frederikshavn",Individual,No preference
DK6469458472,Sølv Remedy Gruppe,"Poppelvej 3, 1500 København V",Company,medical
DK3875303857,Paper Office Write K/S,"Mosevej 32, 8900 Randers",Company,"stationery, chemicals"
DK8102515984,Gul Chip Electro,"Nørremarksvej 35, 3520 Farum",Company,"produce, electronics"
DK4037867512,Sjællandsk Specialist Løsninger IVS,"Lillegade 144, 2670 Greve",Company,paper
DK2878930355,Note I/S,"Dronningensgade 77, 9900 Frederikshavn",Company,stationery
DK8384840466,Kristian Friis,"Industrivej 109, 4800 Nykøbing F",Individual,No preference
DK4778937525,Christina Krogh,"Nørregade 83, 2650 Hvidovre",Individual,No preference
DK6588252632,Hans Pedersen,"Skolevej 113, 4400 Kalundborg",Individual,No preference
DK1614685938,Athletic System Fragt ApS,"Fyrrevej 147, 8900 Randers",Company,"sports, toys"
DK9697414638,Comfort Løsninger,"Søndermarken 7, 2200 København N",Company,"furniture, household, food"
DK1128754686,Hans Ida Kristiansen,"Platanvej 100, 2100 København Ø",Individual,No preference
DK9202102595,Jysk Hyper Play A/S,"Bredgade 107, 7500 Holstebro",Company,"stationery, beverages, toys"
DK1018503182,Line Anna Larsen,"Engvej 74, 1000 København K",Individual,No preference
DK1417436465,Butik A/S,"Havnevej 69, 5800 Nyborg",Company,"medical, electronics, food"
DK9911329062,Kristian Niels Bak,"Birkevej 88, 7400 Herning",Individual,No preference
DK1129983470,Jacob Toft,"Hovedgaden 13, 2635 Ishøj",Individual,No preference
DK6534540349,Health A/S,"Skovvej 89, 2000 Frederiksberg",Company,"electronics, medical"
DK4887686435,Emil Andersen,"Egevej 78, 6100 Haderslev",Individual,No preference
DK3171518770,Julie Emilie Frandsen,"Slotsgade 75, 7800 Skive",Individual,No preference
DK9357444493,Peter Malene Mathiasen,"Hasselvej 52, 2200 København N",Individual,No preference
DK7088949191,Home Produktion,"Rosenvej 142, 7800 Skive",Company,furniture
DK1099541460,Compound Drikke A/S,"Bakkevej 65, 8000 Aarhus C",Company,"chemicals, luxury, electronics"
DK8858714543,Anna Holm,"Bakkevej 60, 8700 Horsens",Individual,No preference
DK5911627190,Emil Morten Bak,"Nørregade 137, 1500 København V",Individual,No preference
DK1461720056,Jørgen Bjerregaard,"Fyrrevej 132, 1000 København K",Individual,No preference
DK8806470288,Anne Knudsen,"Kirkevej 124, 2635 Ishøj",Individual,No preference
DK8380312396,Apparatus Apparatus,"Parkvej 98, 2800 Lyngby",Company,"medical_equipment, clothing"
DK7533932947,Hobby Nice Kid,"Adelgade 133, 5700 Svendborg",Company,"beverages, toys, sports"
DK1284448229,Susanne Kristiansen,"Lærkevej 53, 6100 Haderslev",Individual,No preference
DK1594312071,Select Fine A/S,"Fyrrevej 13, 2635 Ishøj",Company,"luxury, raw_materials, medical"
DK3713284816,Primary Computing,"Adelgade 61, 3520 Farum",Company,"chemicals, raw_materials, electronics"
DK2334600121,Gitte Petersen,"Storegade 44, 1500 København V",Individual,No preference
DK8375996697,Performance ApS,"Ahornvej 15, 2000 Frederiksberg",Company,"food, sports, beverages"
DK5048299551,Lasse Mortensen,"Kløvervej 1, 2670 Greve",Individual,No preference
DK5911625145,Skandinavisk Hyper Print,"Søndermarken 98, 5000 Odense C",Company,paper
DK1512519298,Louise Olsen,"Bakkevej 90, 2200 København N",Individual,No preference
DK9673185158,Tekstil ApS,"Kongensgade 88, 4400 Kalundborg",Company,"chemicals, sports"
DK1929916407,Mikkel Sofie Lund,"Søndermarken 140, 2750 Ballerup",Individual,No preference
DK6201313620,Europæisk Fundamental,"Dalvej 79, 4400 Kalundborg",Company,raw_materials
DK8033062794,Fresh Specialist Green,"Kastanjevej 35, 5700 Svendborg",Company,produce
DK7049001493,Remedy Therapeutic Wellbeing IVS,"Bellisvej 124, 7500 Holstebro",Company,medical
DK7462972995,Sort Quench Raw,"Lupinvej 4, 5700 Svendborg",Company,"beverages, raw_materials"
DK2394868732,Text Paper Group,"Lavgade 92, 9800 Hjørring",Company,paper
DK7517938612,Brew Fluid,"Tjørnevej 3, 5800 Nyborg",Company,beverages
DK9078177421,Frederik Dalsgaard,"Skovvej 54, 6100 Haderslev",Individual,No preference
DK8392972673,Lasse Andreasen,"Lupinvej 76, 2620 Albertslund",Individual,No preference
DK4662861038,Design Furnish Gruppe,"Egevej 115, 7400 Herning",Company,"medical_equipment, furniture"
DK3659574996,Simon Valdemar Andreasen,"Hovedgaden 22, 7400 Herning",Individual,No preference
DK8478529823,Solution Connect Apparatus IVS,"Ahornvej 57, 8600 Silkeborg",Company,"medical_equipment, chemicals"
DK6340003593,Blå Recreation Produktion K/S,"Skovvej 65, 7800 Skive",Company,"produce, toys"
DK4497667416,Emil Kristiansen,"Sct. Annagade 49, 9000 Aalborg",Individual,No preference
DK7431813987,House Natural I/S,"Klostervej 45, 7100 Vejle",Company,"household, paper, produce"
DK3074232200,Sjællandsk Basic Fundamental,"Søndergade 85, 7500 Holstebro",Company,"raw_materials, paper"
DK2531625035,Marianne Christian Mikkelsen,"Poppelvej 78, 9900 Frederikshavn",Individual,No preference
DK3931553951,Niels Kasper Dalsgaard,"Stationsvej 64, 4300 Holbæk",Individual,No preference
DK3778912172,Pernille Erik Clausen,"Ahornvej 8, 8800 Viborg",Individual,No preference
DK4098389895,Kongelig Glow Harvest,"Dronningensgade 120, 5700 Svendborg",Company,"produce, paper, cosmetics"
DK1257854279,Tina Victoria Danielsen,"Bakkevej 47, 7000 Fredericia",Individual,No preference
DK2452066459,Athletic Sport Holding,"Poppelvej 150, 9800 Hjørring",Company,"sports, chemicals"
DK4405620755,Øst Ingeniør,"Strandvejen 26, 2650 Hvidovre",Company,"household, paper, medical"
DK2730875303,Mikkel Theodor Bjerregaard,"Slotsgade 124, 2800 Lyngby",Individual,No preference
DK7671625956,Detail Koncern,"Fasanvej 41, 4600 Køge",Company,"sports, beverages"
DK8721631198,Fynsk Fresh Detail,"Hovedgaden 102, 2750 Ballerup",Company,"raw_materials, electronics, sports"
DK9966733182,Mads Kathrine Krogh,"Søndergade 32, 2100 København Ø",Individual,No preference
DK9145458689,Anne Frandsen,"Vestergade 44, 3600 Frederikssund",Individual,No preference
